id_circuito_elec;vi_cal_cons_Satisfactoria;vi_cal_cons_Básico;vi_cal_cons_Insuficiente;vi_cal_servbas_Satisfactorio;vi_cal_servbas_Básico;vi_cal_servbas_Insuficiente;vi_cal_mat_Calidad_1;vi_cal_mat_Calidad_2;vi_cal_mat_Calidad_3;vi_cal_mat_Calidad_4;vi_tipo_Particular;vi_tipo_Colectiva;vi_nho_Viviendas_con_un_hogar;vi_nho_Viviendas_con_dos_y_más_hogares;vi_urban_Urbano;vi_urban_Rural_agrupado;vi_urban_Rural_disperso;vi_tipo_part_Casa;vi_tipo_part_Rancho;vi_tipo_part_Casilla;vi_tipo_part_Departamento;vi_tipo_part_Pieza_en_inquilinato;vi_tipo_part_Pieza_en_hotel_familiar_o_pensión;vi_tipo_part_Local_no_construido_para_habitación;vi_tipo_part_Vivienda_móvil;vi_tipo_part_Persona/s_viviendo_en_la_calle;vi_tipo_ocupa_Con_personas_presentes;vi_tipo_ocupa_Con_todas_las_personas_temporalmente_ausentes;vi_tipo_ocupa_En_alquiler_o_venta;vi_tipo_ocupa_En_construcción;vi_tipo_ocupa_Se_usa_como_comercio,_oficina_o_consultorio;vi_tipo_ocupa_Se_usa_para_vacaciones,_fin_de_semana_u_otro_uso_temporal;vi_tipo_ocupa_Por_otra_razón;ho_nbi_Hogares_sin_NBI;ho_nbi_Hogares_con_NBI;ho_suelo_Cerámica,_baldosa,_mosaico,_mármol,_madera_o_alfombrado;ho_suelo_Cemento_o_ladrillo_fijo;ho_suelo_Tierra_o_ladrillo_suelto;ho_suelo_Otro;ho_techo_Cubierta_asfáltica_o_membrana;ho_techo_Baldosa_o_losa_(sin_cubierta);ho_techo_Pizarra_o_teja;ho_techo_Chapa_de_metal_(sin_cubierta);ho_techo_Chapa_fibrocemento_o_plástico;ho_techo_Chapa_de_cartón;ho_techo_Caña,_palma,_tabla_o_paja_con_o_sin_barro;ho_techo_Otro;ho_rev_int_Sí;ho_rev_int_No;ho_agua_Por_cañeria_dentro_de_la_vivienda;ho_agua_Fuera_de_la_vivienda_pero_dentro_del_terreno;ho_agua_Fuera_del_terreno;ho_agua_beber_Red_pública;ho_agua_beber_Perforación_con_bomba_a_motor;ho_agua_beber_Perforación_con_bomba_manual;ho_agua_beber_Pozo;ho_agua_beber_Transporte_por_cisterna;ho_agua_beber_Agua_de_lluvia,_río,_canal,_arroyo_o_acequia;ho_aseo_Sí;ho_aseo_No;ho_cadena_Sí;ho_cadena_No;ho_desague_A_red_pública_(cloaca);ho_desague_A_cámara_séptica_y_pozo_ciego;ho_desague_Sólo_a_pozo_ciego;ho_desague_A_hoyo,_excavación_en_la_tierra,_etc.;ho_combus_Usado_sólo_por_este_hogar;ho_combus_Compartido_con_otros_hogares;ho_refri_Gas_de_red;ho_refri_Gas_a_granel_(zeppelin);ho_refri_Gas_en_tubo;ho_refri_Gas_en_garrafa;ho_refri_Electricidad;ho_refri_Leña_o_carbón;ho_refri_Otro;ho_compu_Sí;ho_compu_No;ho_celu_Sí;ho_celu_No;ho_fijo_Sí;ho_fijo_No;ho_hacinam_Sí;ho_hacinam_No;ho_nhogar_Hasta___0.50_personas_por_cuarto;ho_nhogar_0.51__-__0.99__personas_por_cuarto;ho_nhogar_1.00__-__1.49__personas_por_cuarto;ho_nhogar_1.50__-__1.99__personas_por_cuarto;ho_nhogar_2.00__-__3.00__personas_por_cuarto;ho_nhogar_Más_de__3.00_personas_por_cuarto;ho_prop_Propietario_de_la_vivienda_y_del_terreno;ho_prop_Propietario_sólo_de_la_vivienda;ho_prop_Inquilino;ho_prop_Ocupante_por_préstamo;ho_prop_Ocupante_por_trabajo;ho_prop_Otra_situación;ho_npers_1;ho_npers_2;ho_npers_3;ho_npers_4;ho_npers_5;ho_npers_6;ho_npers_7;ho_npers_8__y_más;per_siteco_Ocupado;per_siteco_Desocupado;per_siteco_Inactivo;per_edad_gru_0_-_14;per_edad_gru_15_-_64;per_edad_gru_65_y_más;per_edad_quin_0-4;per_edad_quin_5-9;per_edad_quin_10-14;per_edad_quin_15-19;per_edad_quin_20-24;per_edad_quin_25-29;per_edad_quin_30-34;per_edad_quin_35-39;per_edad_quin_40-44;per_edad_quin__45-49;per_edad_quin__50-54;per_edad_quin__55-59;per_edad_quin__60-64;per_edad_quin__65-69;per_edad_quin__70-74;per_edad_quin__75-79;per_edad_quin__80-84;per_edad_quin__85-89;per_edad_quin__90-94;per_edad_quin__95_y_más;per_rela_jefe_Jefe(a);per_rela_jefe_Cónyuge_o_pareja;per_rela_jefe_Hijo(a)_/_Hijastro(a);per_rela_jefe_Yerno_/_Nuera;per_rela_jefe_Nieto(a);per_rela_jefe_Padre_/_Madre_/_Suegro(a);per_rela_jefe_Otros_familiares;per_rela_jefe_Otros_no_familiares;per_rela_jefe_Servicio_doméstico_y_sus_familiares;per_sexo_Varón;per_sexo_Mujer;per_inmig_Argentina;per_inmig_Otro_país;per_leer_Sí;per_leer_No;per_escuela_Asiste;per_escuela_Asistió;per_escuela_Nunca_asistió;per_educa_Inicial_(jardín,_preescolar);per_educa_Primario;per_educa_EGB;per_educa_Secundario;per_educa_Polimodal;per_educa_Superior_no_universitario;per_educa_Universitario;per_educa_Post_universitario;per_educa_Educación_especial;per_educa_completo_Sí;per_educa_completo_No;per_compu_Sí;per_compu_No;paso19_blanco;paso19_validos;paso19_cand_FdT;paso19_cand_JxC;paso19_cand_Otros;pres15_blanco;pres15_validos;pres15_cand_Cam;pres15_cand_FPV;pres15_cand_Otros;pres15_cand_UNA;paso15_blanco;paso15_validos;paso15_cand_Cam;paso15_cand_FPV;paso15_cand_Otros;paso15_cand_UNA
01001000011; 79,611280;13,814787; 6,5739329; 97,12271341; 0,09527439;  2,7820122; 83,26982;14,043445; 2,66768293; 0,019054878;208,0602; 1,009908537; 96,79878; 3,2012195;209,0701220;  0,00000000;0,000000e+00; 10,670732; 0,019054878;  0,15243902;183,28887195; 5,106707317; 8,479420732;0,20960366; 0,000000000;0,133384146;100; 25,2096037;10,4801829; 0,47637195; 57,20274390;  2,57240854; 11,985518; 83,09075;16,9092543; 97,91554; 1,1680144; 0,000000000;0,91644205;47,5471698;46,3432165; 0,4851752;  1,63522013; 1,65318958;0,000000000;0,000000000; 2,33602875; 87,83468;12,1653190; 94,17790; 5,82210243; 0,00000000; 98,8499551;  0,91644205; 0,000000000; 0,035938904; 0,179694519; 0,000000000; 98,32884; 1,67115903; 98,09524; 0,23360288; 98,1311770; 0,16172507; 0,017969452; 0,017969452; 84,58221;13,74663073;94,5552561; 0,017969452;3,593890e-02;  2,42587601; 2,587601078; 0,000000000;0,377358491; 93,85445; 6,1275831;65,642408;34,33962; 87,85265;12,1473495;75,4357592; 24,546271;30,637916;10,242588;39,49686; 4,402516;13,5130279; 1,70709793;31,823899; 5,62443845;54,2497754; 3,9532794; 3,1446541; 1,2039533;48,481581;29,128482;12,183288; 6,594789; 2,228212; 0,9164420; 0,19766397;0,23360288;58,05687;2,6148063;17,772512; 9,895408;75,38814;14,716457; 0; 3,064226; 2,794574; 4,036607; 4,518712;10,875960;12,689982;10,116032; 7,444027; 6,005883; 6,226508; 6,324563; 5,654519; 5,515607; 4,4451708; 3,5626736;2,5657787;2,29612682;1,19300539;0,490276189;45,53032;13,932015;16,40791;0,3105083; 0,7926132;1,5198562; 4,1918614; 3,4564471;0,261480634;47,06651;52,93349; 77,54535;22,44647818;96,05328; 2,018304;26,50760;70,54257; 1,02140873; 1,7077954;15,296617; 0,27782317;31,001798; 0,44941984;10,6553358;33,2652394; 4,15100507;0,23696682;52,19807;42,90734;64,79000;19,774473; 273;  8126;36,524735; 41,656412;18,459267; 116;  8778; 46,673502;27,363864;10,5946685;14,046480; 134;  8102; 45,457912;25,956554;15,0703530;11,861269
01001000012; 83,134035;10,547921; 6,3180439; 97,26932001; 0,53542745;  2,1952525; 88,52400;10,458683; 0,99946457; 0,017847582;152,8110; 0,767446011; 96,43048; 3,5695163;153,5605925;  0,00000000;0,000000e+00;  6,014635; 0,000000000;  0,00000000;130,87631626; 4,336962342;11,190433696;0,30340889; 0,000000000;0,071390327;100; 20,5247189; 7,1033375; 0,35695163; 13,51061931;  4,15848653;  7,049795; 81,70342;18,2965831; 98,51877; 1,1277563; 0,000000000;0,37030803;48,3083656;48,2915334; 0,5049655;  1,11092409; 0,37030803;0,016832183;0,000000000; 1,41390338; 90,60764; 9,4091904; 94,32755; 5,67244572; 0,01683218; 99,2088874;  0,69011951; 0,033664366; 0,016832183; 0,067328733; 0,000000000; 98,70392; 1,29607810; 98,35045; 0,37030803; 98,0979633; 0,60595859; 0,000000000; 0,000000000; 82,73018;15,97374179;94,9503451; 0,016832183;1,009931e-01;  2,76047803; 1,902036694; 0,000000000;0,269314930; 92,40869; 7,6081468;61,841441;38,15856; 86,61841;13,3984178;73,4724794; 26,527521;30,398923;12,119172;37,13180; 4,241710;13,9875442; 2,12085507;37,384279; 4,41003198;50,0252483; 3,9723952; 3,1644504; 1,0604275;43,881501;30,954385;13,179599; 7,187342; 2,895135; 1,1950850; 0,28614711;0,43763676;59,43404;2,6910325;19,515768;12,082659;72,52679;15,398257; 0; 4,441360; 3,893901; 3,747398; 4,749788;10,085589;11,111111;10,016192; 7,517927; 6,145424; 5,721335; 5,998921; 5,744468; 5,428329; 4,4336495; 3,4698126;2,9531961;2,31320842;1,50358547;0,586012800;45,84779;15,945717;19,64685;0,2544529; 1,0023903;1,5421389; 4,7806307; 3,1999383;0,200478063;46,98126;53,01874; 79,85967;20,14033464;94,64878; 2,559951;26,00046;70,15190; 1,06407587; 2,4674223;17,287378; 0,21589945;33,348755; 0,35469196;10,5944946;28,3522245; 3,32330943;0,21589945;50,26602;43,21073;66,29655;23,455933; 273;  7731;37,252619; 41,146035;18,070107;  84;  8335; 45,902819;27,402519;10,0539892;15,632873; 157;  7607; 44,327593;26,028658;14,3946365;13,185224
01001000013; 79,255653;12,500000; 8,2286432; 96,60804020; 0,26695980;  3,1092965; 85,80402;13,096734; 0,97361809; 0,125628141;132,7889; 0,423994975; 97,59736; 2,4026382;133,2129397;  0,00000000;0,000000e+00;  9,956030; 0,000000000;  0,04711055;106,97236181; 5,983040201; 8,966708543;0,67525126; 0,015703518;0,157035176;100; 14,7613065; 4,8994975; 0,36118090;  3,40766332;  1,06783920;  8,134422; 82,54617;17,4538299; 96,85135; 1,7257039; 0,000000000;1,42294883;47,8201635;47,4568574; 0,5600969;  1,65001514; 0,28761732;0,060551014;0,015137754; 2,14956101; 90,29670; 9,7033000; 92,34030; 7,52346352; 0,13623978; 99,2733878;  0,65092340; 0,000000000; 0,000000000; 0,075688768; 0,000000000; 97,66879; 2,34635180; 97,03300; 0,63578565; 97,3357554; 0,27247956; 0,045413261; 0,000000000; 85,46776;12,18589161;96,1398728; 0,121102028;7,568877e-02;  2,54314260; 0,923402967; 0,015137754;0,181653043; 93,94490; 6,0551014;61,883137;38,11686; 86,73933;13,2606721;73,8419619; 26,158038;29,427793;13,275810;35,61913; 5,252800;13,6088404; 2,81562216;39,706328; 4,98032092;46,4123524; 4,2082955; 2,4523161; 2,2555253;39,524675;30,230094;15,637299; 8,613382; 3,633061; 1,4834998; 0,51468362;0,36330609;60,56670;2,8940638;19,969040;13,480953;71,12667;15,392381; 0; 4,583389; 4,374748; 4,522816; 5,498721; 9,038902;10,445551; 9,536950; 8,190874; 6,380401; 6,023691; 6,070804; 5,115090; 4,832414; 4,3410957; 3,2642348;3,3180778;2,47004980;1,33934581;0,518239332;44,52820;17,297079;23,36115;0,3970925; 1,3326154;1,6489433; 4,5766590; 2,4902409;0,148068381;46,06946;53,93054; 82,16449;17,83550949;94,43397; 2,725804;27,76282;68,39413; 0,99609638; 2,5440840;19,652712; 0,21537219;34,600888; 0,32305829;10,7551487;25,1312424; 2,66523085;0,27594562;48,90968;44,42724;67,43169;25,582178; 271;  8819;37,952149; 39,131421;19,843520; 128;  9425; 44,169761;27,639257;10,5994695;16,233422; 207;  8498; 43,351377;26,900447;14,0738997;13,238409
01001000014; 76,917349;15,487714; 7,5949367; 97,09605361; 0,74460164;  2,0848846; 81,45942;14,892033; 3,35070737; 0,297840655;219,2852; 1,787043931; 95,83023; 4,1697692;221,0722264;  0,00000000;0,000000e+00;  5,361132; 0,074460164;  0,14892033;200,00000000; 4,765450484; 7,073715562;1,34028295; 0,000000000;0,521221147;100; 23,0826508; 8,8607595; 1,93596426; 71,55621742;  1,63812360; 11,690246; 79,83651;20,1634877; 90,73569; 8,5831063; 0,000000000;0,68119891;43,3923706;47,4114441; 0,8855586;  3,33787466; 0,68119891;0,136239782;0,000000000; 4,15531335; 89,71390;10,2861035; 91,55313; 8,31062670; 0,06811989; 99,2506812;  0,47683924; 0,000000000; 0,000000000; 0,204359673; 0,000000000; 95,77657; 4,22343324; 94,00545; 1,77111717; 94,9591281; 0,68119891; 0,136239782; 0,000000000; 84,60490;11,17166213;86,3760218; 0,000000000;1,362398e-01;  9,19618529; 4,019073569; 0,000000000;0,272479564; 92,77929; 7,2207084;66,961853;33,03815; 88,21526;11,7847411;70,7765668; 29,223433;32,970027;10,354223;32,83379; 5,653951;14,6457766; 3,54223433;31,675749; 4,97275204;42,3024523; 3,2697548; 7,0844687;10,7629428;40,735695;29,087193;14,509537; 7,561308; 4,836512; 1,7711172; 0,88555858;0,68119891;49,89180;2,5006011;14,955518;12,022121;76,38855;11,613369; 0; 4,303919; 3,510459; 4,183698; 6,107237; 8,391440;10,988218; 9,906227; 8,631883; 7,790334; 7,573936; 6,588122; 5,385910; 4,977158; 3,4383265; 2,9574417;2,1399375;1,61096417;0,91368117;0,384707862;35,46526;12,935802;20,62996;0,3125751; 1,5869199;0,9617697; 3,3661938; 2,7650878;0,120221207;51,09401;48,90599; 71,43544;28,58860303;94,85453; 2,260159;24,69344;71,38735; 1,03390238; 1,9716278;19,355614; 0,19235393;31,786487; 0,40875210; 9,8340947;27,8913200; 4,47222890;0,14426545;52,46453;41,50036;56,64823;18,634287; 108;  3491;36,064165; 42,996276;17,845889;  28;  3628; 50,826902;25,937155; 8,3792723;14,084895;  53;  3330; 49,009009;25,045045;11,9819820;12,372372
01001000015; 73,109244;12,184874;14,7058824; 95,76830732; 0,36014406;  3,8415366; 83,40336;13,985594; 2,34093637; 0,270108043;153,4814; 0,480192077; 97,68908; 2,3109244;153,9615846;  0,00000000;0,000000e+00;  9,093637; 0,000000000;  0,00000000;121,48859544;14,045618247; 6,632653061;1,83073229; 0,120048019;0,300120048;100; 17,5870348; 7,0528211; 0,78031212; 17,76710684;  1,08043217;  8,883553; 76,22437;23,8041002; 96,38383; 2,6195900; 0,000000000;0,99658314;48,1207289;45,8143508; 0,8542141;  1,45216401; 1,42369021;0,028473804;0,000000000; 2,30637813; 88,80979;11,1902050; 86,50342;13,52505695; 0,00000000; 99,2881549;  0,65489749; 0,056947608; 0,000000000; 0,028473804; 0,000000000; 96,95330; 3,04669704; 95,98519; 0,96810934; 96,5261959; 0,39863326; 0,028473804; 0,000000000; 78,16059;18,82118451;91,9134396; 0,085421412;2,277904e-01;  5,46697039; 2,107061503; 0,000000000;0,199316629; 91,71412; 8,2858770;62,841686;37,15831; 86,75968;13,2687927;69,1343964; 30,865604;31,349658;12,443052;33,17198; 4,527335;14,4646925; 4,10022779;36,218679; 5,63781321;46,2414579; 3,5592255; 3,3599089; 5,0113895;39,664009;30,239180;15,318907; 8,627563; 3,644647; 1,7369021; 0,39863326;0,39863326;60,26465;2,8355388;19,357278;14,694392;71,40517;13,913043; 0; 5,368620; 4,940139; 4,385633; 5,696282; 9,703844;10,875866; 9,350977; 8,052930; 6,918715; 5,696282; 5,797101; 4,977946; 4,322621; 4,0075614; 3,2514178;2,7347196;2,01638311;1,18462508;0,567107750;44,39824;16,622558;23,31443;0,3906742; 1,5248897;1,5879017; 4,0957782; 3,4278513;0,201638311;48,90989;51,09011; 81,12161;18,87838689;93,48456; 3,024575;27,15816;68,44360; 0,90737240; 2,8985507;19,659735; 0,20163831;33,736610; 0,51669817;10,6742281;24,3604285; 3,37744171;0,18903592;47,85129;44,66289;67,20857;25,015753; 174;  5762;44,099271; 35,074627;17,806317;  83;  6125; 38,677551;33,012245;11,8040816;15,151020; 113;  5691; 38,183096;31,857319;14,9534352;13,020559
01001000016; 84,034166; 8,705650; 7,2273325; 95,79500657; 0,62417871;  3,5808147; 88,27201; 9,789750; 1,70827858; 0,197109067;134,2970; 0,328515112; 96,94481; 3,0223390;134,6254928;  0,00000000;0,000000e+00;  9,132720; 0,000000000;  0,09855453;110,47963206; 8,344283837; 5,650459921;0,39421813; 0,000000000;0,197109067;100; 16,7542707; 6,8002628; 0,59132720;  2,69382392;  0,75558476;  6,504599; 84,93194;15,0680595; 97,53086; 1,8043685; 0,000000000;0,66476733;40,7090852;55,6188667; 0,6014562;  0,88635644; 1,29787908;0,094966762;0,031655587; 0,82304527; 91,57961; 8,4203862; 93,51060; 6,48939538; 0,03165559; 98,8287433;  1,13960114; 0,063311174; 0,000000000; 0,000000000; 0,000000000; 97,68914; 2,31085787; 97,24596; 0,47483381; 96,6128522; 0,88635644; 0,158277936; 0,063311174; 87,74929; 9,93985438;93,4156379; 0,000000000;9,496676e-02;  3,57708135; 2,405824628; 0,000000000;0,538144983; 93,28902; 6,7426401;61,791706;38,20829; 85,37512;14,6248813;76,5115543; 23,488446;34,251345;12,883824;34,06141; 5,444761;11,6809117; 1,67774612;36,182336;11,01614435;46,1855017; 2,8490028; 2,1842355; 1,6144349;42,228553;30,262741;13,960114; 8,072175; 3,767015; 1,1079456; 0,34821146;0,22158911;60,76119;3,1194030;21,910448;13,059701;70,22388;16,716418; 0; 4,358209; 4,283582; 4,417910; 5,268657; 7,492537;10,447761; 9,940299; 7,880597; 6,298507; 5,791045; 5,970149; 5,955224; 5,179104; 4,0746269; 3,4179104;3,1194030;3,07462687;1,73134328;0,865671642;47,25373;17,298507;23,37313;0,3582090; 1,2686567;1,6417910; 3,8805970; 2,7014925;0,119402985;46,52239;53,47761; 85,92537;14,07462687;94,61194; 2,611940;26,20896;70,05970; 0,97014925; 2,4477612;20,626866; 0,20895522;34,791045; 0,31343284;10,3880597;24,5074627; 2,71641791;0,26865672;50,32836;43,22388;68,86567;26,268657; 209;  5904;40,599593; 37,195122;18,665312;  73;  6055; 42,262593;31,329480;10,4872007;14,715111; 112;  5734; 40,425532;28,897803;16,1318451;12,591559
01001000017; 79,633750;11,518056; 8,8481944; 96,47441383; 0,29094643;  3,2346397; 86,06880;12,134178; 1,67722061; 0,119801472;132,8085; 0,325175424; 97,33014; 2,6698614;133,1165497;  0,00000000;0,000000e+00; 12,904330; 0,085572480;  0,03422899;102,24199897; 5,990073592;11,192880370;0,27383194; 0,000000000;0,068457984;100; 15,1805579; 7,7870957; 0,53054938;  2,05373952;  0,70169434;  6,469279; 80,98847;19,0115321; 98,08896; 1,4497529; 0,000000000;0,47775947;46,9851730;48,1713344; 0,5766063;  2,15815486; 1,23558484;0,032948929;0,032948929; 0,80724876; 88,97858;11,0214168; 91,81219; 7,92421746; 0,28006590; 99,3245470;  0,60955519; 0,032948929; 0,000000000; 0,032948929; 0,000000000; 96,96870; 3,04777595; 96,42504; 0,54365733; 96,5897858; 0,32948929; 0,032948929; 0,016474465; 85,88138;11,07084020;95,0247117; 0,016474465;8,237232e-02;  3,01482702; 1,367380560; 0,000000000;0,494233937; 92,40527; 7,5947282;59,703460;40,29654; 85,61779;14,3822076;71,8616145; 28,138386;27,973641;13,064250;34,33278; 5,255354;16,0790774; 3,31136738;39,505766; 7,06754530;46,8533773; 3,3607908; 1,9110379; 1,3014827;36,112026;30,560132;16,276771;10,329489; 4,003295; 1,8121911; 0,39538715;0,51070840;58,42823;2,8258119;20,996766;15,520877;68,40292;16,069169; 0; 5,117391; 5,159567; 5,236890; 5,398566; 8,168143; 9,349079; 8,849993; 7,683115; 6,600590; 6,003093; 6,277239; 5,194714; 4,878392; 4,2808941; 3,2053986;3,1702517;2,57275411;1,89090398;0,745114579;42,70350;17,236047;25,73457;0,4358217; 1,6378462;1,7221988; 4,2176297; 2,6571067;0,070293828;45,66990;54,33010; 84,25418;15,73878813;93,65247; 3,064811;25,80486;69,80177; 1,11064249; 2,8398707;23,175875; 0,26008716;36,187263; 0,46393927;10,0520174;20,4484746; 1,90496274;0,26711655;48,90342;43,58920;66,36440;26,838184; 297;  8684;42,388300; 35,789959;18,401658; 107;  9006; 40,706196;30,601821;10,5374195;16,966467; 215;  7946; 39,164359;29,134156;14,9131639;14,082557
01001000018; 71,274834;11,396247;17,3289183; 89,67991170; 0,71743929;  9,6302428; 85,18212;12,803532; 1,87637969; 0,165562914;117,6049; 0,551876380; 97,37859; 2,6214128;118,1567329;  0,00000000;0,000000e+00; 11,644592; 0,000000000;  0,08278146; 78,50441501; 8,443708609;18,239514349;0,55187638; 0,000000000;0,110375276;100;  8,2781457; 2,7869757; 0,33112583;  1,04856512;  0,24834437;  4,801325; 69,78532;30,2411874; 97,95918; 1,0866684; 0,026504108;0,95414789;44,4473893;49,2181288; 0,2650411;  1,90829579; 0,79512324;0,000000000;0,079512324; 3,26000530; 89,84893;10,1775775; 85,29022;14,70978002; 0,00000000; 99,6819507;  0,34455341; 0,000000000; 0,000000000; 0,000000000; 0,000000000; 90,93560; 9,09090909; 90,37901; 0,55658627; 90,1139677; 0,74211503; 0,079512324; 0,000000000; 75,32468;15,61091969;93,9570633; 0,026504108;1,060164e-01;  4,34667373; 0,662602703; 0,053008216;0,848131460; 88,52372;11,5027829;49,059104;50,96740; 84,57461;15,4518950;61,2509939; 38,775510;21,971906;11,290750;35,64803; 5,592367;20,5141797; 5,00927644;34,057779; 5,38033395;52,6106547; 3,6310628; 1,4312218; 2,8889478;34,693878;28,836470;17,545720;10,999205; 4,505698; 2,3058574; 0,60959449;0,47707395;57,67011;2,8415895;19,847578;17,452368;68,25259;14,295046; 0; 6,173108; 5,606968; 5,661404; 6,129559; 8,535656; 8,415895; 8,176375; 7,229178; 6,924333; 6,543277; 6,281981; 5,334785; 4,670659; 3,7016875; 3,1790964;3,0702232;2,32988568;1,41535112;0,522591181;41,12139;16,450735;27,41426;0,7729995; 1,8290691;1,6766467; 4,7686445; 2,2101252;0,054436581;47,76266;52,23734; 82,29722;17,70277627;92,37888; 3,854110;26,43440;68,20904; 1,57866086; 3,3206315;27,512248; 0,16330974;39,727817; 0,20685901; 8,1219379;13,8704409; 1,18671747;0,55525313;46,79369;43,97387;60,21775;32,378879; 155;  4876;44,544709; 32,444627;19,831829;  55;  5521; 39,340699;32,349212; 9,5272596;17,786633;  91;  4902; 39,432885;31,884945;12,7090983;14,116687
01001000019; 73,656591;13,287154;13,0562552; 92,77917716; 0,83963056;  6,3811923; 83,29135;14,378673; 2,07808564; 0,272879933;119,9622; 0,734676742; 96,03275; 3,9672544;120,6968934;  0,00000000;0,000000e+00; 20,151134; 0,020990764;  0,48278757; 71,49454240;13,035264484;14,210747271;0,44080605; 0,020990764;0,104953820;100; 10,5163728; 3,0856423; 0,48278757;  1,04953820;  0,18891688;  4,513014; 68,21572;31,7842800; 94,32014; 4,5324154; 0,076496462;1,05182635;41,4037101;52,0558424; 0,6693440;  3,65270606; 0,82233697;0,019124116;0,038248231; 1,31956397; 87,64582;12,3541786; 87,58845;12,31593039; 0,07649646; 98,4891949;  1,41518455; 0,038248231; 0,019124116; 0,019124116; 0,000000000; 95,35284; 4,64716007; 95,12335; 0,21036527; 94,2627653; 1,01357812; 0,057372347; 0,000000000; 74,79442;20,55842417;92,2929814; 0,038248231;3,824823e-01;  6,38745458; 0,439854657; 0,000000000;0,439854657; 87,47370;12,5071715;49,110729;50,87015; 85,02582;14,9550583;61,4266590; 38,554217;21,093899;10,556512;34,42341; 6,157965;21,7632434; 6,02409639;31,210557; 5,58424173;55,7467967; 3,5762096; 1,3960604; 2,4670109;31,726908;27,500478;18,014917;12,124689; 5,832855; 3,0981067; 0,78408874;0,89883343;53,99471;2,5534654;20,070095;18,918532;68,26407;12,824548; 0; 6,108290; 6,487376; 6,322867; 6,773478; 8,776196; 8,604535; 7,896431; 7,338531; 6,558901; 6,151205; 6,165510; 5,629068; 4,363064; 3,4761462; 2,8681782;2,5820757;1,80244618;1,27315643;0,607967957;37,43652;15,993134;29,59731;0,5936628; 1,9812603;1,7738359; 4,3630642; 1,9669552;0,085830770;47,62892;52,37823; 80,04435;19,95565410;92,43259; 3,840927;26,87934;67,75624; 1,64508976; 3,2401116;30,241041; 0,27895000;39,732494; 0,35047565; 6,6733424;12,7244117; 0,97274873;0,40769616;46,67763;44,30298;59,10879;31,092197; 237;  7818;46,533640; 32,680993;17,753901;  87;  8228; 39,171123;33,142927; 8,6898396;17,938746; 105;  7194; 37,989992;31,373367;14,2062830;14,970809
01002000020; 89,661516; 8,351729; 2,0235467; 95,95290655; 1,83958793;  2,2075055; 90,25018; 6,990434; 2,57542311; 0,183958793;149,5585; 0,294334069; 96,83591; 3,2008830;149,8528330;  0,00000000;0,000000e+00; 11,221486; 0,073583517;  0,47829286;136,93892568; 0,036791759; 0,036791759;0,14716703; 0,147167035;0,478292862;100; 24,5768948; 5,9602649; 0,55187638;  4,96688742;  2,02354673; 10,963944; 97,52738; 2,4726245; 96,32639; 3,1790887; 0,070646415;0,38855528;51,1126810;41,1162134; 0,4238785;  4,76863299; 0,70646415;0,035323207;0,000000000; 1,83680678; 92,82939; 7,1706111; 99,11692; 0,74178735; 0,14129283; 99,7527375;  0,14129283; 0,035323207; 0,070646415; 0,000000000; 0,000000000; 99,78806; 0,21193924; 98,23384; 1,55422112; 95,6905687; 2,22536206; 1,801483575; 0,070646415; 97,45673; 2,33133168;91,9463087; 0,000000000;0,000000e+00;  6,39350053; 1,483574709; 0,035323207;0,105969622; 99,29354; 0,7064641;79,335924;20,66408; 90,71000; 9,2900035;93,3945602;  6,605440;46,238078;18,580007;24,72625; 3,179089; 6,1462381; 1,13034264;58,459908; 3,74425998;24,3376899; 4,3447545; 7,4885200; 1,6248675;32,956552;32,709290;14,977040;10,738255; 5,510420; 1,9427764; 0,74178735;0,45920170;58,96868;2,0981087;25,472813;12,810284;65,58806;21,601655; 0; 4,240544; 4,063239; 4,506501; 5,880615; 8,983452; 7,697991; 6,708038; 5,939716; 5,718085; 6,146572; 5,762411; 6,456856; 6,309102; 6,1613475; 5,2452719;3,6643026;3,14716312;2,12765957;0,960401891;42,02128;19,887707;26,35934;0,2068558; 1,0342790;1,2854610; 3,0585106; 2,0685579;2,511820331;44,50355;55,49645; 88,29787;11,70212766;94,81383; 2,452719;26,65485;70,00591; 0,62056738; 2,4674941;14,184397; 0,19208038;24,364657; 0,17730496; 9,6926714;39,2139480; 6,16134752;0,19208038;56,53073;37,45567;76,35934;19,341017; 154;  7112;20,149044; 65,466817;12,218785;  37;  5759; 70,411530;16,357006; 4,8793193; 7,709672;  46;  5240; 69,790076;15,057252; 7,2709924; 7,003817
