id_circuito_elec;province;vi_calidad_insuficiente;vi_serv_basicos_insuficiente;vi_nho_2mas;vi_urbano;vi_rural_agrupado;vi_rural_disperso;ho_necesidad_basica_insatisfecha;ho_suelo_cemento;ho_suelo_ladrillo;ho_techo_chapa_metal;ho_techo_chapa_pastico;ho_techo_chapa_carton;ho_techo_chapa_barro;ho_agua_fuera_vivienda;ho_agua_fuera_terreno;ho_sin_aseo;ho_refri_carbon;ho_compu;ho_celu;ho_fijo;ho_fhacinamiento;ho_3omas_por_cuarto;ho_prop_vivienda_terreno;ho_prop_vivienda;ho_inquilino;ho_npers_1;ho_npers_2;ho_npers_3;ho_npers_4;ho_npers_5;ho_npers_6;ho_npers_7;ho_npers_8mas;per_ocupado;per_desocupado;per_inactivo;per_edad_0_14;per_edad_15_65;per_edad_65mas;per_edad_0_4;per_edad_5_9;per_edad_10_14;per_edad_14_19;per_edad_20_24;per_edad_25_29;per_edad_30_34;per_edad_35_39;per_edad_40_44;per_edad_45_49;per_edad_50_54;per_edad_55_59;per_edad_60_64;per_edad_65_69;per_edad_70_74;per_edad_75_79;per_edad_80_84;per_edad_85_89;per_edad_90_94;per_edad_95mas;per_nietos_hogar;per_servicio_domestico_interno;per_hombre;per_mujer;per_inmigrante;per_sabe_leer;per_nunca_asiste;per_estud_primario;per_estud_egb;per_estud_secundara;per_estud_polimodal;per_estud_superior;per_estud_universitario;per_estud_postuniversitario;per_estud_especial;per_estud_completos;per_compu;paso19_blanco;paso19_validos;paso19_cand_FdT;paso19_cand_JxC;paso19_cand_Otros;pres19_blanco;pres19_validos;pres19_cand_FdT;pres19_cand_JxC;pres19_cand_Otros;pres15_blanco;pres15_validos;pres15_cand_Cam;pres15_cand_FPV;pres15_cand_Otros;pres15_cand_UNA;paso15_blanco;paso15_validos;paso15_cand_Cam;paso15_cand_FPV;paso15_cand_Otros;paso15_cand_UNA
01002000024;CABA; 0,3359626;  0,1314636; 2,1618463;100,0000000;0,000000e+00;0,000000e+00; 0,6276748; 0,1854494; 0,000000000;  0,05706134; 0,02853067;0,000000000;0,000000000; 0,07132668; 0,000000000; 0,04279601; 0,000000000; 99,57204;80,456491; 89,25820;95,5206847; 0,44222539;56,005706; 2,36804565;33,0670471;41,198288;31,711840;12,910128; 8,687589; 3,537803; 1,5834522;0,22824536;0,12838802;61,04561;2,3984370;24,455973;11,156774;69,10328;19,739945;0; 3,846931; 3,799771; 3,503335; 5,511015;10,954659;10,752543; 8,185677; 6,177996; 5,052887; 5,443643; 5,585124; 5,585124; 5,854612; 5,2752139; 4,2242134;3,7660850;3,13952705;2,00094321;1,024051742;0,6939298;1,239641582;42,72721;57,27279; 8,94697837; 2,162636; 0,39075659;10,496530; 0,09432056;21,006535;0,17516675; 9,7621775;45,7656808;7,28963148;0,14148083;54,94172;79,86256; 242;  9649;16,219297; 66,027568;15,245103;  83; 10027;17,772016; 73,521492; 7,878727;  80; 10174; 71,997248;12,384510; 7,1260075; 7,705917;  82;  9101; 69,607735;11,647072;10,2845841; 7,559609
01002000025;CABA; 0,2511721;  0,2511721; 1,9089082;100,0000000;0,000000e+00;0,000000e+00; 1,4011079; 0,4724666; 0,016291952;  0,09775171; 0,04887586;0,000000000;0,016291952; 0,14662757; 0,000000000; 0,13033561; 0,000000000; 99,13653;79,178886; 89,21473;95,1775823; 0,30954708;55,685891; 3,58422939;31,0850440;40,127077;32,258065;12,528511; 8,846530; 4,154448; 1,5314435;0,34213099;0,19550342;60,38658;2,3540915;25,022563;10,785199;68,08063;21,134176;0; 3,625150; 3,512335; 3,647714; 5,309868;10,469314; 9,664561; 7,724128; 6,024368; 4,948857; 5,219615; 5,723526; 6,332732; 6,678700; 5,6332732; 4,5502407;3,7304452;3,32430806;2,36913357;1,098074609;0,8874850;1,737364621;42,61432;57,38568;10,67238267; 2,090854; 0,41365824;10,364019; 0,24819495;22,322503;0,16546330;10,2361613;44,5246691;6,83664260;0,30084236;57,32551;78,36191; 221;  9338;14,039409; 69,918612;13,675305; 126;  9991;15,333800; 77,179462; 6,225603;  43;  9450; 76,169312;10,359788; 5,7671958; 7,248677;  84;  8490; 74,876325; 9,799764; 7,5971731; 6,737338
01002000026;CABA; 1,0339304;  0,6116208; 2,3154216;100,0000000;0,000000e+00;0,000000e+00; 1,6460905; 0,4540939; 0,014190436;  0,12771392; 0,08514261;0,000000000;0,000000000; 0,46828438; 0,000000000; 0,41152263; 0,000000000; 99,48914;78,714347; 87,95232;94,5366823; 0,35476089;58,663261; 4,27132113;26,0110685;36,086278;31,275720;13,991770;10,103590; 5,165319; 2,2137080;0,66695048;0,49666525;60,05217;2,0019413;24,490415;12,314972;65,49381;22,197282;0; 4,076680; 4,234409; 3,997816; 5,247513; 9,457656; 8,565882; 6,515409; 5,696433; 5,459840; 5,441640; 5,975491; 6,545741; 6,576074; 5,7570978; 4,9441883;3,9007522;3,68842514;2,35986411;1,085901480;1,1101674;2,754185877;43,19340;56,80660;10,58602281; 2,438728; 0,51565154;11,532395; 0,20626062;22,524873;0,27299199; 9,4940548;43,3753943;6,55787430;0,24265955;57,68624;77,07474; 234; 12179;12,808933; 71,459069;13,810658; 109; 12895;13,927879; 78,619620; 6,607212;  58; 12605; 77,524792;10,099167; 5,1487505; 6,767156;  91; 11934; 76,319759; 9,167086; 6,9214010; 6,829227
01002000027;CABA; 3,1575673;  0,6066262; 3,3286670;100,0000000;0,000000e+00;0,000000e+00; 4,0000000; 0,2696629; 0,000000000;  0,28464419; 0,05992509;0,029962547;0,000000000; 2,81647940; 0,000000000; 0,34456929; 0,014981273; 98,54682;77,123596; 87,97004;92,6292135; 0,47940075;51,550562; 3,31086142;35,9550562;43,220974;31,940075;12,464419; 7,640449; 3,146067; 1,1685393;0,19475655;0,20973783;57,44769;2,2301762;24,408040; 9,973844;69,83756;20,188601;0; 3,634361; 3,207599; 3,131883; 5,169328;12,382985;11,488161; 8,321861; 5,706222; 4,935297; 4,997247; 5,458425; 5,637390; 5,747522; 4,9697137; 3,9716410;3,7513767;3,64812775;2,39537445;1,060022026;0,7158590;0,784691630;42,51101;57,48899; 9,39564978; 2,009912; 0,38546256;11,247247; 0,11701542;22,866189;0,19273128;10,6690529;43,7775330;6,14675110;0,18584802;53,57241;73,72660; 262;  9067;22,002868; 57,604500;17,503033; 125;  9609;23,654907; 65,469872; 9,574357;  62;  9691; 65,328655;15,736250; 8,8123001; 9,483025;  96;  8495; 61,777516;15,668040;12,0188346; 9,405533
01002000028;CABA; 1,0687494;  0,3905046; 2,7849142;100,0000000;0,000000e+00;0,000000e+00; 3,4633323; 0,2977077; 0,000000000;  0,18854818; 0,12900665;0,000000000;0,009923588; 0,55572095; 0,000000000; 0,09923588; 0,000000000; 98,98779;79,021534; 90,01687;90,7512156; 0,57556813;49,756872; 4,88240548;37,6500943;42,165327;32,291357;13,148755; 7,790017; 3,026694; 1,0915947;0,26793689;0,22824253;61,69397;2,8169014;23,177158;11,095142;71,52438;17,385264;0; 3,976238; 3,636102; 3,478011; 5,331992;12,139504;12,388617; 9,130976; 6,630258; 5,097250; 4,996647; 5,293667; 5,260132; 5,260132; 4,6229760; 3,7750311;3,1666188;2,76420427;1,91625946;0,828782217;0,7521318;0,570087190;43,22602;56,77398; 9,26990515; 2,323465; 0,57487784;11,583788; 0,12455686;23,157996;0,29702022;10,9370509;42,4595190;5,75835968;0,26348568;51,87793;79,06487; 353; 13118;26,246379; 53,834426;17,228236; 154; 13787;28,367303; 60,615072; 9,900631; 113; 13417; 58,425878;19,177163;10,8817172;10,673027; 252; 12869; 56,305851;17,538270;14,4844199; 9,713264
01002000029;CABA; 0,4977376;  0,2714932; 2,0663650;100,0000000;0,000000e+00;0,000000e+00; 3,2097318; 0,2491573; 0,014656310;  0,19053202; 0,30778250;0,014656310;0,000000000; 0,10259417; 0,014656310; 0,19053202; 0,000000000; 98,90078;78,250037; 88,89052;91,3381211; 0,46900191;53,304998; 2,84332405;35,2923934;43,543896;32,199912;13,234648; 7,621281; 2,432947; 0,7914407;0,14656310;0,02931262;59,03589;2,6363383;22,648859;10,886199;71,59154;17,529215;0; 4,354480; 3,408459; 3,123261; 5,105732;11,797440;11,693100; 9,877574; 6,761269; 5,258765; 5,251809; 5,370061; 5,446578; 5,029215; 4,6396772; 3,9510295;3,2623817;2,86588759;1,85030607;0,765164162;0,5703951;0,549526989;43,23873;56,76822; 9,31413467; 2,991096; 1,05731775;12,054814; 0,19476906;22,968837;0,23650529;10,6914302;41,2075682;5,85002782;0,40345019;53,24151;74,93044; 234;  8549;25,956252; 53,632004;17,674582; 127;  9269;27,424749; 61,106916;10,098177; 104;  9062; 58,188038;19,145884;10,3950563;11,123372; 122;  8602; 55,673099;17,681934;14,9035108;10,323181
01003000030;CABA; 3,6186500;  0,7654836; 3,4446764;100,0000000;0,000000e+00;0,000000e+00; 8,6520795; 1,3529314; 0,016702856;  1,30282278; 0,15032571;0,016702856;0,050108569; 3,07332554; 0,016702856; 0,55119425; 0,000000000; 97,12711;67,028562; 86,10322;85,0676466; 2,37180558;46,717889; 5,04426257;40,1703691;37,197261;30,783364;14,965759; 9,270085; 3,841657; 2,2381827;0,76833138;0,93535995;57,54934;2,5788791;22,287855;16,841954;68,31869;14,839360;0; 6,166258; 5,647601; 5,028094; 5,784469;10,560438;10,610863; 9,371848; 7,109927; 5,827691; 4,977669; 4,761562; 4,775969; 4,538251; 3,9403544; 3,4000864;3,1119435;2,49963982;1,19579311;0,497046535;1,1453681;0,367382222;44,83504;55,17217;17,28137156; 3,522547; 0,77078231;19,154301; 0,21610719;32,480911;0,30975364; 9,7176199;26,8477165;2,72295058;0,25932863;47,23383;69,07506; 270;  7897;30,834494; 47,283779;18,462707; 134;  8124;32,040867; 54,480551;11,829148;  91;  8274; 50,761421;23,144791;10,0193377;14,974619; 163;  7624; 48,426023;22,206191;13,8903463;13,339454
01003000031;CABA; 1,0112928;  0,1854037; 3,6069442;100,0000000;0,000000e+00;0,000000e+00; 6,6150931; 1,1209346; 0,000000000;  0,29996842; 0,03157562;0,000000000;0,000000000; 0,83675403; 0,000000000; 0,18945374; 0,000000000; 97,15819;70,113672; 86,97506;83,5175245; 1,43669087;42,532365; 5,11525103;44,0795706;35,743606;30,596779;16,435112; 9,788443; 4,231134; 1,4840543;0,89990527;0,82096621;59,66730;2,8633761;22,313881;15,059995;70,82083;14,112353;0; 5,351786; 4,826834; 4,881374; 5,590401;11,644396;11,739842; 8,481047; 6,947096; 6,033542; 5,856286; 5,229070; 5,058631; 4,220071; 3,9882738; 3,0406327;2,7952004;2,33842378;1,28170166;0,511317153;0,9885465;0,238614671;45,33679;54,66321;19,11644396; 2,774748; 0,95445869;17,173439; 0,19770930;30,699482;0,40223616;10,4035997;30,1949823;3,49059176;0,23179711;46,95937;73,35015; 269;  8780;30,945330; 47,585421;18,405467; 123;  9257;31,478881; 55,179864;12,012531;  86;  9143; 51,842940;22,990266; 9,9857815;14,240402; 145;  8124; 50,701625;21,331856;13,4785820;12,703102
01003000032;CABA; 4,6304541;  1,1576135; 4,0071238;100,0000000;0,000000e+00;0,000000e+00; 9,0205318; 1,6492763; 0,050488051;  0,40390441; 0,28609896;0,000000000;0,016829350; 4,17367890; 0,050488051; 0,74049142; 0,000000000; 96,54998;70,498149; 87,47896;80,1918546; 1,53147089;42,208011; 5,38539212;43,1336250;43,991922;31,218445;13,042747; 7,573208; 2,591720; 1,0770784;0,31975766;0,18512285;58,14704;2,4660060;21,133902;10,340324;72,28240;17,369594;0; 3,618345; 3,472382; 3,257279; 5,638780;11,269878;11,561804; 9,449182; 6,591381; 5,469770; 5,853883; 5,623416; 5,700238; 5,124069; 4,7092264; 3,7719905;3,2803257;2,88853038;1,75155566;0,691403549;0,7912730;0,338019513;44,96428;55,03572;14,38119382; 2,204809; 0,72981486;14,872859; 0,25351463;29,353922;0,35338404;11,1162326;34,3166628;4,35584236;0,31497273;51,59407;69,27095; 266;  7874;32,486665; 44,500889;19,634239; 120;  8284;35,067600; 51,508933;11,974891;  77;  8313; 50,042103;24,395525;10,8384458;13,797666; 137;  7792; 48,370123;22,946612;15,4389117;11,486140
01003000033;CABA; 4,4032445;  2,7809965; 5,3302433;100,0000000;0,000000e+00;0,000000e+00;12,6231914; 1,7194380; 0,000000000;  1,84525058; 0,31453135;0,104843783;0,062906270; 4,57118893; 0,104843783; 1,90815685; 0,000000000; 95,40784;62,822395; 86,22353;77,5005242; 2,78884462;42,797232; 4,23568882;44,2231076;35,835605;29,901447;15,202349; 9,918222; 4,634095; 2,7678759;0,65003145;1,06940658;59,28540;2,4226580;19,877996;17,577342;68,30501;14,117647;0; 6,344227; 5,716776; 5,516340; 5,551198; 8,854031; 9,708061; 9,045752; 7,581699; 6,379085; 5,803922; 5,350763; 5,464052; 4,557734; 3,9128540; 3,1198257;2,5969499;2,52723312;1,27233115;0,488017429;1,3681917;0,191721133;46,82353;53,17647;20,41830065; 3,729847; 1,09803922;22,039216; 0,20915033;36,880174;0,22657952; 8,6535948;21,4640523;1,72549020;0,28758170;48,23529;65,75163; 240;  6403;34,686866; 42,526940;19,037951; 108;  6987;36,982968; 48,103621;13,367683;  94;  7163; 46,474941;25,715482;10,4006701;16,096608; 173;  6471; 44,568073;24,493896;13,9700201;14,294545
01003000034;CABA; 1,9936315;  1,4121556; 2,9212239;100,0000000;0,000000e+00;0,000000e+00; 8,1711032; 0,7416236; 0,052973116;  0,79459674; 0,10594623;0,000000000;0,013243279; 1,05946232; 0,013243279; 0,66216395; 0,000000000; 96,38458;67,368560; 85,39266;83,3002251; 1,56270693;43,477685; 7,53542577;41,5574096;36,551450;30,817110;15,666799;10,475434; 3,920011; 1,7348696;0,34432525;0,50324460;60,22106;2,2675479;21,256837;14,078168;69,45077;16,465360;0; 5,036463; 4,540793; 4,500912; 5,053555; 9,115770; 9,497493; 8,870784; 7,412261; 6,118961; 6,204421; 5,965132; 5,600501; 5,617593; 4,4667274; 3,4639927;3,2190064;2,76321787;1,70350957;0,666590702;1,1565634;0,273473108;44,69576;55,30424;19,96923428; 2,808797; 0,94576117;18,225843; 0,08546035;34,235415;0,41590702;11,0984503;26,3616682;2,34731085;0,26207840;51,06541;70,36805; 328;  9899;34,862107; 42,600263;19,224164; 197; 10070;36,693148; 49,265144;12,085402; 132; 10659; 45,707853;25,584014;10,8359133;16,633831; 182;  9837; 45,064552;24,844973;14,0388330;14,201484
01003000035;CABA; 5,8804730;  2,5727069; 3,3557047;100,0000000;0,000000e+00;0,000000e+00;15,1162791; 1,1627907; 0,045303534;  1,97825430; 0,09060707;0,105708245;0,045303534; 5,16460284; 0,347327092; 2,20477197; 0,000000000; 93,29508;61,809121; 86,57505;76,6686802; 2,23497433;40,214437; 8,59257022;43,6726065;35,155542;30,685593;16,565992;10,646330; 4,364240; 1,8121413;0,39263063;0,37752945;59,30520;2,7336582;19,439347;15,427450;69,92976;14,642789;0; 5,397709; 5,112953; 4,916788; 5,758400; 8,283237; 8,916029; 9,029931; 8,061760; 6,941720; 6,492438; 5,954566; 5,366070; 5,112953; 4,1131431; 3,3221540;2,8665443;2,39827881;1,40479656;0,398658483;1,4997152;0,132886161;46,80124;53,19876;17,60425236; 3,265203; 0,97449851;21,451623; 0,19616529;36,176675;0,33537936;10,2638739;21,6541163;2,08821110;0,33537936;48,14276;66,37980; 283;  9210;39,869707; 37,394137;19,663409; 128;  9764;41,734945; 43,209750;13,744367;  96;  9800; 42,530612;27,183673;11,3979592;17,908163; 185;  8992; 42,359875;26,100979;14,1014235;15,380338
01003000036;CABA; 8,2132929;  2,3502654; 3,0831438;100,0000000;0,000000e+00;0,000000e+00;22,8892609; 1,8655824; 0,071753169;  3,32456350; 0,26309495;0,023917723;0,023917723; 7,72542454; 0,000000000; 1,84166467; 0,000000000; 92,75293;56,278402; 85,72112;69,5049031; 4,08993064;38,005262; 7,22315236;47,5245157;32,767281;29,729730;17,125090;12,150203; 4,520450; 2,2243482;0,71753169;0,76536714;57,70554;2,6864245;19,799235;17,265774;69,01530;13,709369;0; 5,975143; 5,850860; 5,439771; 6,051625; 8,661568; 9,330784; 9,282983; 7,934990; 6,806883; 5,774379; 5,516252; 5,095602; 4,541109; 3,7380497; 3,1644359;2,4378585;2,39961759;1,39579350;0,439770554;1,8546845;0,086042065;46,61568;53,38432;16,18546845; 3,728489; 1,21414914;25,611855; 0,15296367;37,858509;0,23900574; 8,6998088;17,3326960;1,39579350;0,35372849;47,17973;63,50860; 212;  6176;44,073834; 32,351036;20,142487; 103;  6450;45,937984; 39,038760;13,426357;  73;  6463; 38,031874;31,378617;10,7225747;18,737428; 117;  5726; 36,797066;30,509955;14,7048550;15,944813
01003000037;CABA; 5,2002940;  1,7273061; 3,0319735;100,0000000;0,000000e+00;0,000000e+00;10,8036189; 1,4369345; 0,000000000;  1,91591272; 0,53219798;0,053219798;0,017739933; 4,47046301; 0,088699663; 1,25953521; 0,000000000; 95,49406;62,338123; 84,92106;78,9249601; 2,19975164;45,414227; 6,22671634;40,9260245;36,526521;31,612560;15,540181;10,608480; 3,388327; 1,5611141;0,39027852;0,35479865;60,56645;2,6455026;21,023965;13,779956;69,95798;16,262060;0; 4,956427; 4,590725; 4,232804; 5,415500; 8,115468; 9,414877; 8,792406; 8,247744; 6,598195; 6,037971; 5,859010; 5,975724; 5,485528; 4,5284781; 3,6959228;3,3302210;2,49766573;1,43946467;0,529100529;1,5250545;0,116713352;45,52599;54,47401;16,58885777; 2,692188; 1,12044818;21,210707; 0,16339869;35,963274;0,21008403;10,1384998;23,2726424;1,99190787;0,27233115;49,98444;68,19950; 259;  8176;39,995108; 37,377691;19,459393; 114;  8200;42,121951; 43,841463;12,646341;  91;  8427; 41,568767;28,052688;10,7748902;18,523793; 145;  7804; 40,415172;27,127114;15,1973347;15,402358
01003000038;CABA; 5,6243723;  1,6404419; 3,7830599;100,0000000;0,000000e+00;0,000000e+00;14,4353721; 1,6638422; 0,015405947;  1,97196118; 1,03219843;0,015405947;0,030811893; 6,50130951; 0,000000000; 1,80249576; 0,000000000; 95,31659;62,501926; 85,31813;79,9106455; 2,26467416;44,600216; 6,08534894;41,3957788;36,512094;31,797874;16,207056; 9,690340; 3,558774; 1,4789709;0,41596056;0,33893083;58,58032;2,8623630;22,242523;14,318582;68,12153;17,559886;0; 5,190148; 4,642035; 4,493166; 5,156313; 7,937475; 9,074300; 9,392340; 7,754771; 6,387874; 5,941264; 5,880363; 5,799161; 4,804439; 4,5134660; 3,7014481;3,3834078;3,15333604;1,84734064;0,778183787;1,4345649;0,142103126;45,59480;54,40520;15,82081472; 2,936798; 0,92028691;21,044796; 0,18270402;35,085939;0,29773988;10,2246583;23,3725809;2,42251996;0,25037217;50,57518;67,97266; 275;  9039;39,230003; 38,743224;18,984401; 145;  9440;40,413136; 45,254237;12,796610; 108;  9613; 43,867679;28,190991;10,4025798;16,415271; 207;  8545; 41,790521;27,197191;14,8156817;13,774137
01003000039;CABA; 5,9000316;  2,2461246; 3,8595381;100,0000000;0,000000e+00;0,000000e+00;13,4769320; 1,0769902; 0,014553922;  1,25163732; 0,16009315;0,000000000;0,014553922; 6,46194149; 0,029107845; 2,40139718; 0,000000000; 94,81880;60,777179; 83,19022;79,1878911; 1,74647067;41,973512; 6,37461796;44,4476786;41,813419;30,985301;14,088197; 8,383059; 2,779799; 1,3098530;0,37840198;0,24741668;61,60244;2,6545606;22,234544;12,655947;68,22151;19,122540;0; 4,546715; 4,158581; 3,943721; 4,415026; 8,254782; 9,599390; 9,377599; 7,811200; 5,939839; 5,953701; 5,690324; 5,731910; 5,440810; 4,7685057; 4,1377876;4,1516496;3,25062379;1,89908511;0,741613529;1,3030219;0,166343222;44,78791;55,21209;14,50651511; 2,599113; 0,91488772;20,162185; 0,07624064;34,959800;0,20099806;10,6182423;25,0346548;2,39811478;0,20792903;51,98919;68,88689; 313;  9479;37,873193; 39,867075;18,957696; 152;  9444;40,099534; 45,785684;12,505294; 116; 10079; 43,992460;26,629626;11,4793134;16,747693; 176;  9086; 43,363416;24,851420;15,1221660;14,725952
01003000040;CABA; 5,3861789;  1,8038618; 3,9380081;100,0000000;0,000000e+00;0,000000e+00;12,4882408; 1,8814675; 0,047036689;  4,13922860; 0,35277516;0,000000000;0,047036689; 6,06773283; 0,000000000; 1,17591722; 0,000000000; 95,13170;65,569144; 86,97084;80,0564440; 2,02257761;53,080903; 4,65663217;36,5710254;30,244591;30,221072;18,838194;13,570085; 4,444967; 1,7873942;0,58795861;0,30573848;58,96630;2,5985151;20,692937;16,761850;68,16105;15,077099;0; 5,682467; 5,492100; 5,577765; 5,406434; 6,881782; 7,643251; 9,223301; 8,347611; 6,719970; 6,177422; 5,891871; 6,167904; 5,682467; 4,3784504; 3,2076908;2,9982867;2,44622121;1,35160860;0,571102227;1,2469065;0,085665334;46,17362;53,82638;10,92708928; 4,016752; 1,11364934;21,397297; 0,14277556;36,445840;0,17133067;10,2893585;20,9499334;2,21778032;0,28555111;50,56158;69,80773; 241;  7284;37,424492; 40,074135;19,192751;  89;  7261;39,787908; 46,508745;12,477620;  88;  7303; 44,242092;27,194304;10,4066822;16,951938; 119;  6621; 43,377133;26,204501;14,3482858;14,272768
01003000041;CABA; 3,8049163;  1,0067992; 3,4649582;100,0000000;0,000000e+00;0,000000e+00;12,1245556; 1,1891627; 0,024518818;  3,87397327; 0,66200809;0,012259409;0,012259409; 3,94752973; 0,012259409; 0,61297045; 0,012259409; 96,26088;63,209513; 86,25720;79,0977075; 2,50091946;49,699644; 5,54125291;37,3544195;30,844673;29,152875;19,418904;12,332966; 5,247027; 2,0963590;0,50263577;0,40456050;58,42335;3,0125855;21,345754;16,742642;67,18363;16,073729;0; 5,643643; 5,455356; 5,638688; 5,648598; 7,585968; 8,353979; 8,314340; 7,576058; 6,808047; 5,970667; 6,094540; 5,623823; 5,207611; 4,3206818; 3,5824002;3,1909622;2,87384798;1,41214944;0,465761570;1,6252106;0,118917848;45,99643;53,99861;14,54761669; 3,726093; 1,04053117;23,669607; 0,20810623;37,464077;0,18828659; 9,3598256;19,4083837;1,51124765;0,26756516;49,79189;67,92191; 476; 13600;40,794118; 35,536765;20,169118; 224; 14352;43,269231; 42,001115;13,168896; 183; 14067; 41,209924;29,160446;10,8125400;17,516173; 271; 12811; 39,380220;28,249161;14,6983061;15,556943
01003000042;CABA; 3,7860992;  1,5199668; 3,8966423;100,0000000;0,000000e+00;0,000000e+00;11,9267247; 1,4940886; 0,103936599;  2,55943874; 0,23385735;0,064960374;0,012992075; 3,42990776; 0,116928674; 1,44212031; 0,142912823; 95,60868;61,985189; 85,04612;79,9792127; 1,85786670;48,330518; 5,82044953;38,4695336;33,753410;30,635312;17,851111;11,329089; 3,936599; 1,8188905;0,27283357;0,38976225;59,84384;2,5599554;22,810931;14,617959;68,05354;17,322922;0; 4,963748; 4,762967; 4,885666; 5,471277; 7,741216; 8,371445; 8,349136; 7,540435; 6,391523; 6,213051; 6,346905; 5,895148; 5,727830; 4,5064138; 3,9598438;3,4021194;2,81650864;1,80702733;0,630228667;1,4668154;0,167317345;45,71110;54,28332;13,48577803; 3,028444; 1,00948132;22,269939; 0,16731735;36,335750;0,16174010;10,2230898;21,6899052;1,92414947;0,36252091;50,39041;68,60011; 358; 12009;38,995753; 38,429511;19,593638; 176; 12183;41,114668; 45,046376;12,394320; 160; 12564; 43,011780;27,690226;10,7768227;17,247692; 232; 11416; 41,941135;27,251226;14,1555711;14,619832
01004000043;CABA; 4,1245618;  1,4229738; 3,9183337;100,0000000;0,000000e+00;0,000000e+00; 8,0893683; 1,8489985; 0,000000000;  4,66101695; 0,53929122;0,019260401;0,019260401; 3,46687211; 0,000000000; 0,90523883; 0,000000000; 97,76579;65,196456; 85,36210;85,5739599; 1,75269646;56,953005; 4,94992296;31,7989214;25,308166;29,853621;20,627889;15,042373; 5,469954; 2,5808937;0,71263482;0,40446841;51,48068;2,4835106;21,819895;18,548930;65,45295;15,998115;0; 6,871719; 5,808319; 5,868892; 5,707363; 7,174586; 8,015884; 8,177413; 7,309194; 6,535200; 6,097725; 5,895814; 5,619868; 4,919908; 4,0718805; 3,7690133;3,2305829;2,62484857;1,56817876;0,585543142;1,6287522;0,100955714;44,95221;55,04779;11,24646655; 3,694979; 1,22492933;24,754341; 0,16825952;36,101763;0,38363171; 8,9850586;18,3268273;1,75662943;0,39709248;48,31740;63,33962; 334;  9125;39,550685; 36,427397;20,361644; 123;  9840;42,357724; 43,160569;13,231707; 119;  9449; 42,078527;28,574452;10,9429569;17,144671; 191;  9157; 41,454625;26,657202;15,3980561;14,404281
01004000044;CABA; 2,6637673;  0,5164447; 3,4792063;100,0000000;0,000000e+00;0,000000e+00; 6,2820513; 1,7692308; 0,025641026;  4,30769231; 0,41025641;0,000000000;0,000000000; 3,02564103; 0,000000000; 0,48717949; 0,025641026; 98,12821;65,615385; 86,25641;84,9743590; 1,56410256;57,512821; 5,43589744;31,4615385;26,794872;30,179487;20,153846;13,769231; 5,717949; 2,4358974;0,58974359;0,38461538;58,98701;2,4770919;22,585842;16,584433;67,20371;16,211862;0; 5,467727; 5,739603; 5,377102; 5,840298; 6,867385; 7,894472; 8,629544; 7,542040; 6,464606; 5,930923; 5,940993; 6,182660; 5,920854; 4,6420300; 3,5545262;3,4538314;2,54757829;1,43993556;0,473265532;1,7420199;0,080555835;45,62481;54,37519;10,44205015; 3,121539; 0,73507200;22,757023; 0,16111167;38,374786;0,16111167; 9,7170476;20,0483335;1,23854597;0,26180646;50,58906;70,56691; 238;  7197;39,252466; 37,098791;20,341809;  92;  6981;42,544048; 42,959461;13,178628;  63;  7199; 42,603139;27,614947;10,7376024;18,169190; 104;  6754; 41,012733;27,169085;14,8948771;15,383476
